price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
3580552,7675,4,1,1,no,no,no,yes,no,no,no,furnished
4239284,4431,4,2,3,no,yes,yes,yes,yes,yes,no,furnished
6049894,4040,4,1,3,yes,no,no,yes,no,no,no,unfurnished
4021222,4120,5,2,1,yes,no,yes,no,yes,no,no,unfurnished
2641139,4429,2,1,2,no,no,yes,no,no,no,no,furnished
3849783,5026,4,2,2,yes,no,yes,no,no,no,no,unfurnished
6048657,7370,4,3,2,yes,yes,yes,no,no,no,yes,semi-furnished
5293543,10504,4,1,1,no,yes,no,yes,yes,yes,yes,semi-furnished
5258879,7319,3,1,2,no,no,yes,yes,yes,no,yes,furnished
4673972,3853,3,2,2,yes,yes,no,no,yes,no,yes,semi-furnished
3902849,7502,3,2,2,no,no,no,yes,yes,no,no,unfurnished
2302517,2179,3,1,2,no,yes,no,yes,yes,no,no,furnished
5134847,3096,3,2,2,yes,yes,yes,yes,no,no,no,furnished
3540687,4055,3,1,2,no,no,yes,no,yes,yes,no,furnished
9814765,6041,4,2,4,no,no,no,yes,no,no,yes,furnished
3087181,3539,4,1,3,yes,no,no,yes,yes,no,no,semi-furnished
5667925,10812,4,3,3,yes,yes,no,no,no,yes,no,semi-furnished
8646978,4706,3,2,2,no,yes,yes,yes,no,yes,no,semi-furnished
4647256,3114,3,2,2,yes,yes,no,yes,yes,no,yes,furnished
3196863,9253,3,1,3,yes,no,no,yes,no,no,no,unfurnished
2538519,3312,4,2,1,no,no,no,yes,yes,no,no,semi-furnished
6918982,7851,4,3,1,no,yes,no,yes,yes,no,no,semi-furnished
6799803,4360,3,2,3,no,yes,no,no,yes,yes,yes,semi-furnished
3474270,4011,3,1,2,no,yes,yes,no,yes,yes,no,unfurnished
4947580,6732,3,1,1,no,yes,yes,no,yes,yes,no,semi-furnished
2397523,3327,3,2,2,yes,yes,no,no,yes,yes,no,furnished
7141998,6447,4,3,3,yes,no,yes,no,no,yes,no,semi-furnished
4952308,4622,3,2,2,yes,no,yes,no,no,yes,no,semi-furnished
6165681,6850,3,1,2,no,no,no,yes,no,yes,yes,furnished
3915664,4180,3,2,1,yes,no,no,no,yes,no,no,furnished
4902876,6663,4,2,2,no,yes,yes,no,yes,yes,no,semi-furnished
3127439,3178,2,2,2,no,no,no,no,no,no,no,furnished
6328386,7078,4,2,4,no,yes,no,no,yes,no,yes,unfurnished
3924036,7417,4,2,2,no,yes,no,yes,yes,yes,no,semi-furnished
13349995,7726,5,2,3,yes,yes,no,yes,no,no,yes,unfurnished
3528481,2040,4,3,2,no,yes,no,no,no,no,yes,unfurnished
6470489,6995,2,1,2,no,no,no,yes,yes,yes,yes,furnished
9145734,6730,5,2,2,yes,no,no,no,yes,no,yes,furnished
4877555,7135,3,1,3,no,yes,yes,yes,yes,yes,yes,furnished
12283235,10367,4,3,3,no,yes,yes,no,yes,yes,yes,furnished
4536922,3474,4,2,3,yes,no,no,yes,yes,yes,no,unfurnished
5521749,6865,4,2,1,yes,no,yes,yes,no,no,yes,unfurnished
6668517,4658,4,3,3,yes,no,yes,yes,yes,no,no,unfurnished
4702101,4515,5,3,3,yes,no,yes,no,no,no,no,unfurnished
5134890,10719,3,2,3,no,no,no,no,yes,no,no,semi-furnished
5206128,11632,3,2,2,no,no,yes,no,yes,yes,yes,semi-furnished
6165110,3515,4,2,4,yes,yes,yes,no,yes,yes,no,unfurnished
3599128,4116,3,2,2,no,no,yes,yes,no,no,no,unfurnished
3979459,5996,4,1,2,no,no,yes,no,yes,no,no,semi-furnished
3932893,2190,3,2,3,yes,yes,no,no,no,no,yes,semi-furnished
1863068,3457,3,1,1,no,yes,yes,yes,no,no,no,unfurnished
6002998,7071,3,2,1,no,yes,yes,yes,no,no,yes,unfurnished
7378231,6294,3,2,2,yes,yes,no,no,yes,yes,no,semi-furnished
2416579,3695,3,2,1,no,yes,yes,yes,yes,yes,no,semi-furnished
6304282,4282,3,2,4,no,no,yes,no,yes,no,no,furnished
5760271,5580,5,2,2,no,yes,yes,no,yes,no,no,semi-furnished
3924889,7301,3,2,1,no,no,no,no,no,yes,no,unfurnished
5927221,11919,3,1,4,no,yes,no,no,yes,yes,yes,unfurnished
2744640,3577,3,2,1,yes,yes,no,no,no,yes,no,furnished
3950895,3180,3,1,3,no,no,yes,no,yes,no,no,unfurnished
4558419,4477,3,3,1,no,no,yes,no,no,yes,no,furnished
5113961,7765,5,2,2,yes,yes,yes,yes,yes,no,no,unfurnished
4272367,2589,4,2,4,no,yes,no,yes,no,no,yes,furnished
6080961,8199,3,2,1,yes,yes,no,no,no,yes,yes,furnished
2291621,4266,1,2,2,yes,no,yes,no,yes,no,no,furnished
4448071,4893,4,1,1,yes,yes,no,yes,no,no,yes,semi-furnished
4042129,4238,4,1,2,no,no,no,yes,yes,no,no,semi-furnished
5054914,8639,4,3,1,yes,yes,no,no,yes,yes,no,semi-furnished
7653645,6305,5,3,4,yes,yes,yes,yes,no,no,no,semi-furnished
3468430,3979,3,1,2,no,yes,yes,yes,no,no,no,furnished
4299207,2453,4,2,2,no,no,no,yes,yes,yes,no,unfurnished
3620483,3309,4,2,3,yes,yes,no,no,no,yes,no,semi-furnished
3435562,4258,3,1,2,no,no,yes,yes,no,yes,no,semi-furnished
4709146,4806,4,1,1,no,yes,yes,no,no,no,yes,semi-furnished
4365003,2195,4,1,3,yes,no,yes,no,no,no,no,semi-furnished
3533648,4589,3,2,2,no,yes,yes,yes,no,yes,no,semi-furnished
2535629,3246,4,2,3,yes,yes,yes,yes,no,no,no,unfurnished
4906475,7024,4,2,3,no,yes,yes,yes,no,no,yes,semi-furnished
3707943,4276,3,3,2,yes,yes,no,yes,yes,yes,no,furnished
2501828,7762,3,2,2,yes,yes,yes,no,no,yes,no,unfurnished
9274982,8186,3,3,2,no,yes,yes,no,no,yes,yes,semi-furnished
3810195,7319,4,2,2,yes,no,no,no,yes,no,no,semi-furnished
8536560,6311,4,3,4,yes,no,no,yes,no,no,yes,unfurnished
6227287,4890,3,1,5,no,no,yes,no,no,no,no,unfurnished
2746564,7298,2,1,1,yes,yes,yes,no,yes,yes,no,furnished
6373178,9441,4,1,1,yes,yes,yes,no,yes,yes,yes,furnished
3797162,6096,4,1,1,yes,yes,no,no,no,yes,no,furnished
11475082,7884,4,2,2,yes,yes,no,no,yes,yes,no,unfurnished
3370507,6536,4,1,2,no,yes,no,no,no,no,no,furnished
8486163,9233,3,2,2,yes,yes,yes,no,yes,yes,no,semi-furnished
4966175,3524,5,2,3,no,no,no,no,yes,yes,no,semi-furnished
4535342,9940,3,1,2,no,no,yes,no,yes,yes,no,semi-furnished
9962269,8441,4,1,3,yes,no,yes,no,yes,no,yes,furnished
7198112,6004,3,3,3,yes,no,yes,no,no,yes,no,furnished
5897261,6571,4,2,4,yes,no,yes,yes,yes,yes,no,unfurnished
3542134,7779,3,2,1,yes,no,no,no,no,yes,no,unfurnished
4478361,5351,3,1,2,no,no,yes,yes,yes,no,yes,unfurnished
4623643,4089,4,2,2,no,yes,no,no,no,no,yes,unfurnished
3279352,4527,3,2,2,yes,no,no,no,yes,no,no,furnished
3288801,4637,4,1,1,no,no,no,no,no,yes,no,semi-furnished
4266958,3022,5,4,3,no,no,no,no,yes,yes,no,furnished
3267054,4563,4,2,2,yes,no,no,no,no,no,no,unfurnished
8379617,5032,5,3,2,no,yes,no,no,no,no,yes,unfurnished
5854817,5090,4,2,3,no,yes,no,no,yes,no,no,semi-furnished
4856651,6169,4,1,1,no,no,yes,yes,no,no,yes,unfurnished
7656479,6344,3,2,3,no,yes,yes,no,yes,yes,no,semi-furnished
5787885,6511,3,2,2,no,yes,no,no,yes,no,yes,furnished
3511405,4110,3,2,2,yes,no,yes,yes,yes,yes,no,furnished
6645002,4388,3,2,2,yes,no,yes,yes,no,no,no,furnished
3522147,4360,3,2,2,no,yes,no,no,no,yes,no,furnished
4830463,8260,5,2,4,no,yes,no,no,yes,yes,no,furnished
9384923,6709,5,3,2,no,no,no,yes,no,no,yes,semi-furnished
7288928,7832,5,2,4,no,no,yes,yes,no,no,no,furnished
3473672,5421,2,1,2,no,no,no,yes,yes,no,yes,semi-furnished
3582445,3116,3,1,3,yes,yes,yes,yes,no,no,no,furnished
3523641,13369,3,2,2,no,yes,no,no,no,no,no,furnished
3606740,4787,5,2,2,no,no,no,no,no,yes,no,unfurnished
6638068,6293,4,2,4,yes,no,no,yes,no,no,no,furnished
4435599,5021,4,1,3,no,no,no,no,yes,no,no,semi-furnished
5191144,3455,4,1,3,yes,no,no,no,no,no,no,furnished
3133256,3882,3,1,2,no,no,yes,no,no,yes,no,unfurnished
9197366,7042,5,2,3,no,yes,no,no,yes,yes,yes,semi-furnished
7368175,6358,3,2,2,no,yes,yes,no,no,yes,no,unfurnished
3268224,3513,4,1,3,no,no,yes,no,yes,no,no,semi-furnished
5241758,8235,4,2,2,yes,yes,yes,no,no,yes,yes,semi-furnished
3166253,3476,4,1,1,yes,yes,yes,yes,yes,yes,no,unfurnished
3442574,3725,3,1,1,yes,no,no,yes,no,yes,no,semi-furnished
8985786,8859,4,2,4,yes,yes,no,yes,no,yes,no,semi-furnished
5121059,6203,3,1,2,yes,yes,no,yes,yes,yes,yes,unfurnished
3162198,3238,3,1,2,no,yes,no,yes,no,yes,no,semi-furnished
4186795,4755,4,2,2,no,yes,yes,yes,no,no,no,semi-furnished
4913557,4601,4,1,3,yes,no,no,yes,no,yes,no,semi-furnished
4010390,8114,4,2,2,no,yes,yes,yes,no,yes,no,furnished
6775607,6663,2,2,5,no,yes,yes,yes,yes,yes,yes,furnished
2994441,3787,5,2,2,yes,yes,no,no,yes,no,no,semi-furnished
5384942,8032,4,1,2,no,no,yes,no,no,no,yes,unfurnished
6249314,5684,4,2,1,yes,yes,no,yes,yes,no,yes,unfurnished
6276376,6426,4,3,3,no,no,yes,no,no,no,no,semi-furnished
3530265,9810,3,1,2,no,yes,yes,no,no,yes,yes,semi-furnished
5749416,5373,4,1,3,yes,no,no,yes,no,yes,no,semi-furnished
2525614,3637,2,1,1,no,no,no,no,yes,yes,no,semi-furnished
3200114,3784,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
4632588,5357,5,3,2,no,yes,yes,yes,no,yes,yes,unfurnished
6329891,6447,4,2,4,no,no,no,no,yes,no,yes,unfurnished
4562841,4151,4,1,3,no,yes,yes,no,yes,yes,no,unfurnished
3593067,9955,4,2,2,yes,yes,no,yes,no,yes,yes,unfurnished
5583265,7316,3,1,2,no,no,yes,no,yes,yes,yes,semi-furnished
4409134,5245,4,2,2,no,yes,yes,no,yes,no,no,semi-furnished
3836000,5183,4,1,2,no,no,no,no,no,no,no,semi-furnished
3288099,2768,3,2,2,yes,yes,no,yes,no,yes,no,unfurnished
6814750,5295,3,1,4,no,yes,yes,no,no,no,yes,semi-furnished
7955009,6951,3,2,2,yes,no,no,yes,no,no,yes,furnished
4208816,8658,3,1,2,no,no,yes,no,yes,yes,no,furnished
3319824,4088,4,2,3,yes,yes,no,no,yes,no,no,unfurnished
4627628,2971,3,2,2,yes,yes,no,no,no,no,no,semi-furnished
8658518,4866,4,3,2,no,no,no,yes,no,no,no,unfurnished
1906729,3464,2,2,1,no,yes,yes,no,yes,no,no,furnished
7531733,6605,3,1,5,yes,yes,no,yes,no,yes,yes,furnished
4894027,3632,4,2,2,yes,yes,no,no,yes,yes,no,unfurnished
4358950,2402,4,2,2,no,no,no,yes,yes,yes,no,unfurnished
5501968,8191,3,1,1,yes,yes,yes,yes,no,yes,no,unfurnished
4512094,4139,4,1,3,no,no,yes,no,yes,no,no,furnished
4105248,6385,5,2,2,no,yes,yes,no,no,no,no,unfurnished
6185698,6496,4,1,4,yes,no,yes,no,no,no,yes,semi-furnished
4902850,5123,3,1,2,yes,yes,no,yes,no,yes,no,semi-furnished
3855499,4435,3,2,1,yes,yes,yes,no,yes,no,no,furnished
2952300,7105,3,2,2,no,no,no,yes,no,no,no,semi-furnished
4063821,4454,3,2,2,no,yes,yes,yes,no,yes,yes,semi-furnished
7480724,7864,4,2,1,no,no,no,yes,yes,yes,yes,unfurnished
3356964,4910,4,2,2,no,no,no,no,no,yes,no,furnished
3389479,6273,4,1,1,no,yes,no,yes,yes,yes,no,unfurnished
7505371,6921,4,1,5,no,yes,no,no,yes,no,yes,unfurnished
2323352,4432,2,1,2,yes,yes,yes,yes,yes,yes,no,unfurnished
5151725,6132,3,2,3,no,no,no,no,no,yes,yes,furnished
4262973,8617,3,1,1,no,no,no,no,no,yes,no,furnished
3124973,5134,2,2,2,yes,no,no,no,no,yes,no,furnished
4230212,5970,3,1,3,no,no,no,yes,yes,no,no,furnished
7763396,6856,3,2,5,no,no,no,no,yes,no,no,unfurnished
3740695,6106,3,2,2,no,no,no,yes,no,no,no,semi-furnished
3873347,3589,3,2,2,yes,yes,no,no,yes,yes,no,semi-furnished
5300357,6259,4,2,1,yes,no,yes,no,no,yes,yes,semi-furnished
5150552,6481,4,2,2,no,no,yes,yes,yes,yes,yes,semi-furnished
4863021,3774,5,3,3,yes,no,no,no,no,no,no,unfurnished
4583671,3986,2,2,2,yes,yes,no,no,no,yes,yes,furnished
3793537,5901,2,2,2,yes,no,yes,no,no,yes,no,furnished
2659577,3574,2,1,1,yes,yes,no,no,no,no,no,unfurnished
6871063,6041,4,1,2,yes,yes,yes,yes,no,no,no,furnished
6706496,6465,4,3,4,no,no,yes,yes,no,no,yes,unfurnished
12328849,9313,4,4,4,no,yes,no,yes,yes,yes,no,furnished
5697433,5240,4,1,4,yes,no,yes,no,no,no,no,unfurnished
4411385,2276,5,2,2,no,yes,no,no,yes,no,no,semi-furnished
4531819,3395,4,2,3,no,no,no,no,yes,yes,no,furnished
5899975,11885,4,1,4,yes,no,yes,yes,no,no,yes,unfurnished
6113876,6991,3,2,2,no,yes,no,yes,yes,no,no,unfurnished
1970297,3684,5,2,3,no,yes,yes,no,yes,no,no,semi-furnished
4917138,4910,3,2,3,yes,no,yes,yes,no,yes,no,unfurnished
2899451,5624,4,2,3,no,no,no,yes,yes,no,no,semi-furnished
4037940,6954,4,1,2,no,no,no,no,yes,no,no,unfurnished
5180915,3632,3,1,2,yes,no,no,no,yes,no,no,semi-furnished
3493141,5216,3,2,3,yes,yes,yes,no,yes,no,no,furnished
5607849,5575,6,1,3,yes,yes,yes,yes,no,yes,yes,unfurnished
4145692,6382,4,2,1,yes,yes,yes,no,no,yes,no,unfurnished
2851489,4354,3,1,3,yes,yes,no,no,no,yes,no,unfurnished
2955114,3955,4,1,2,yes,yes,yes,no,no,no,no,furnished
2497581,5129,2,1,2,no,yes,no,yes,yes,no,no,furnished
3939123,4326,3,2,2,yes,yes,no,yes,yes,yes,no,unfurnished
4115775,3684,3,3,2,no,no,yes,yes,no,yes,no,unfurnished
4998616,5997,3,1,3,yes,yes,yes,no,no,no,no,furnished
4646786,3749,3,1,2,yes,no,yes,no,no,no,no,semi-furnished
4872740,7479,4,1,3,yes,yes,no,yes,yes,no,no,furnished
8790615,4385,3,1,3,yes,no,yes,no,no,no,no,semi-furnished
7541837,6818,4,1,4,no,yes,yes,no,yes,no,yes,unfurnished
4980525,5657,5,2,2,yes,yes,yes,yes,no,no,no,semi-furnished
4244770,3865,3,1,2,no,no,no,no,yes,no,no,unfurnished
4296446,6402,3,2,1,no,no,yes,no,no,yes,no,unfurnished
2576299,3205,4,1,1,yes,yes,no,yes,yes,no,no,unfurnished
5261167,10498,4,2,1,no,no,no,yes,yes,no,yes,semi-furnished
5968811,6895,3,1,1,yes,no,no,yes,yes,no,yes,unfurnished
4289655,4771,3,3,2,no,no,yes,yes,no,no,no,furnished
3123566,5300,2,2,1,no,no,yes,no,no,no,no,unfurnished
3436852,3906,2,2,1,yes,yes,yes,no,yes,yes,no,semi-furnished
12311591,9256,4,5,4,yes,yes,no,no,no,yes,no,semi-furnished
3344758,4277,3,1,2,yes,yes,yes,no,yes,yes,no,unfurnished
3158065,1940,4,1,3,no,no,yes,no,yes,yes,no,semi-furnished
3705227,2736,3,1,3,no,yes,yes,no,no,yes,yes,unfurnished
2827045,2936,4,2,3,yes,yes,yes,no,yes,yes,no,semi-furnished
5788111,6780,3,2,2,no,yes,yes,no,no,no,yes,semi-furnished
6087104,7239,2,2,2,no,no,no,yes,no,yes,no,unfurnished
11466744,7733,5,2,2,no,no,no,no,yes,yes,no,furnished
6429007,6974,3,2,2,yes,no,no,yes,yes,yes,yes,unfurnished
4974149,13175,4,2,2,yes,no,no,yes,no,yes,no,unfurnished
4306185,3442,3,2,3,no,no,no,yes,yes,yes,yes,furnished
3432016,3663,5,1,2,yes,no,no,no,no,no,no,semi-furnished
4853122,4218,3,1,4,yes,no,yes,yes,yes,no,no,unfurnished
4110359,5755,2,2,2,yes,no,yes,yes,no,yes,no,furnished
4007414,4174,3,1,2,yes,yes,yes,yes,no,yes,yes,unfurnished
9174055,6354,5,1,2,no,yes,yes,yes,no,no,no,semi-furnished
3610916,3395,3,1,2,yes,yes,yes,no,no,yes,no,unfurnished
3117512,3507,2,1,2,no,yes,yes,no,no,no,no,unfurnished
4252442,3938,3,1,3,yes,yes,no,no,yes,yes,yes,furnished
5498106,7242,3,2,2,yes,yes,no,yes,yes,yes,yes,semi-furnished
5534199,6903,4,2,2,yes,no,yes,yes,yes,no,yes,furnished
3898476,5514,5,2,3,no,no,yes,yes,yes,yes,no,furnished
4335324,4404,2,2,2,no,no,no,yes,no,yes,no,furnished
5658640,5212,5,2,3,no,yes,yes,yes,yes,no,no,unfurnished
5530377,3089,5,3,2,yes,yes,yes,yes,no,no,no,semi-furnished
2310083,3498,3,2,1,no,no,no,yes,no,yes,no,furnished
7930661,6968,4,1,2,yes,yes,yes,no,no,yes,yes,unfurnished
2912977,5612,5,2,3,yes,no,yes,no,yes,yes,no,furnished
7468600,6389,3,1,5,yes,yes,no,yes,yes,no,no,unfurnished
3199140,3544,4,2,2,no,yes,no,yes,no,yes,no,unfurnished
5843452,6199,4,3,5,yes,yes,yes,no,no,no,no,semi-furnished
3001105,3630,3,2,2,no,no,yes,yes,yes,no,no,furnished
6333291,7335,4,2,1,yes,no,yes,yes,yes,yes,no,furnished
2725603,2825,4,1,2,no,no,no,yes,yes,yes,no,unfurnished
3448181,4220,3,1,1,yes,no,yes,no,no,no,no,semi-furnished
5167972,3524,4,2,2,yes,no,no,yes,yes,yes,no,semi-furnished
5553983,4039,4,3,3,no,no,yes,yes,yes,no,no,semi-furnished
7586899,7098,3,1,5,yes,no,no,no,no,no,yes,semi-furnished
5367463,8170,3,2,1,no,no,no,no,yes,yes,yes,furnished
3975218,4047,3,1,3,yes,no,yes,yes,no,yes,no,furnished
8472758,6341,3,3,4,yes,no,no,no,no,yes,yes,furnished
3563052,13284,4,2,2,no,no,no,yes,yes,no,no,unfurnished
3471475,3187,3,1,1,no,yes,no,no,yes,no,no,unfurnished
3959433,3657,3,2,2,no,no,yes,no,no,yes,no,furnished
3508645,5653,3,2,2,yes,no,no,yes,yes,yes,yes,furnished
5122431,4996,2,2,1,no,no,yes,yes,no,no,no,unfurnished
3586057,2428,4,2,2,no,yes,yes,no,no,no,no,semi-furnished
3300097,3427,5,1,2,no,no,yes,yes,no,no,no,unfurnished
5286542,8576,4,1,2,yes,no,yes,yes,no,no,no,furnished
7024625,11560,3,1,1,yes,yes,no,yes,no,yes,yes,unfurnished
3142275,5638,3,2,2,no,yes,yes,yes,yes,no,no,unfurnished
4556045,8477,4,1,2,yes,yes,yes,no,yes,no,no,unfurnished
3820085,8772,2,2,2,yes,no,yes,yes,no,yes,no,semi-furnished
2672325,4009,4,2,2,no,no,yes,yes,no,yes,no,unfurnished
6202627,6884,3,1,3,yes,yes,no,yes,yes,yes,yes,semi-furnished
5530922,3217,5,3,2,no,no,no,no,yes,yes,no,furnished
3509369,5686,2,2,2,no,no,yes,no,yes,yes,yes,unfurnished
5226573,7241,4,1,3,yes,yes,yes,yes,no,yes,yes,unfurnished
3779955,3484,4,1,2,yes,yes,no,yes,no,no,no,semi-furnished
4515979,4792,5,2,2,yes,no,no,yes,yes,no,no,furnished
4488988,5387,4,2,3,no,yes,no,no,yes,no,no,furnished
4033685,4137,3,1,3,yes,no,yes,no,yes,yes,yes,furnished
4291083,5121,3,1,3,no,no,yes,yes,no,no,no,furnished
4968167,3264,4,2,3,yes,no,yes,yes,yes,yes,no,semi-furnished
6293237,5566,3,2,5,yes,yes,no,no,no,yes,no,unfurnished
4161884,6174,3,1,1,no,no,no,no,no,no,no,unfurnished
3730160,3587,4,1,3,no,no,yes,yes,no,yes,no,unfurnished
4204440,4771,4,3,3,no,yes,no,yes,no,yes,no,unfurnished
3821000,5010,4,2,2,no,yes,no,no,yes,yes,no,furnished
8024157,6070,3,1,5,yes,no,yes,yes,yes,yes,no,furnished
7431043,6569,4,1,5,yes,yes,no,yes,no,no,no,unfurnished
8405594,8986,4,2,1,no,yes,yes,no,no,yes,no,furnished
5161636,7998,4,2,1,no,no,yes,no,yes,no,yes,unfurnished
1951193,3309,3,2,1,yes,yes,yes,yes,no,no,no,unfurnished
4585383,3727,4,2,2,yes,no,yes,yes,yes,no,no,unfurnished
4982236,4333,4,1,2,no,yes,yes,no,yes,no,no,unfurnished
6823745,6469,5,2,5,yes,yes,yes,no,no,no,no,semi-furnished
3416741,3893,3,2,2,yes,yes,yes,yes,no,yes,no,semi-furnished
3315775,3653,4,2,3,no,yes,yes,yes,no,yes,no,furnished
2354032,1884,2,1,2,no,no,no,no,yes,yes,no,semi-furnished
5621434,6338,4,2,2,yes,yes,no,yes,yes,yes,yes,unfurnished
5805315,4731,5,1,2,yes,no,no,yes,yes,no,no,furnished
4809828,9377,3,2,2,yes,no,yes,yes,no,yes,no,furnished
3804993,3672,4,2,1,yes,yes,yes,yes,no,yes,no,furnished
5835256,5819,4,2,5,no,yes,no,no,no,no,no,furnished
6552058,3902,4,1,2,no,yes,yes,no,no,yes,no,semi-furnished
3161282,4410,2,2,2,yes,no,yes,no,yes,yes,no,furnished
2165565,2653,4,1,3,yes,no,no,yes,yes,no,no,unfurnished
4457234,4307,3,2,2,no,yes,yes,no,no,no,no,semi-furnished
3714448,3385,3,1,3,no,yes,yes,no,no,no,no,semi-furnished
9873407,5878,4,2,4,yes,yes,no,no,no,no,yes,furnished
4904889,4349,3,2,2,no,no,yes,yes,yes,yes,no,unfurnished
4910877,6827,4,2,1,no,yes,yes,no,yes,yes,no,unfurnished
4587199,10264,4,2,1,no,no,no,no,yes,yes,no,semi-furnished
3608869,4347,3,1,2,yes,no,yes,no,no,no,yes,semi-furnished
3707852,5555,2,2,1,yes,yes,yes,yes,no,yes,no,furnished
5461454,6735,4,3,2,no,no,no,no,yes,yes,no,semi-furnished
2919589,5231,4,2,4,yes,yes,no,no,yes,no,no,semi-furnished
1901724,3280,3,2,2,no,no,no,yes,no,no,no,unfurnished
5410241,8129,3,1,2,no,yes,yes,yes,no,yes,yes,semi-furnished
3727083,6497,4,1,1,yes,yes,yes,yes,no,no,no,furnished
6267735,5857,4,2,3,yes,yes,yes,yes,yes,yes,yes,semi-furnished
3186290,1722,4,2,2,yes,no,yes,no,no,yes,no,furnished
2698356,2291,3,2,2,no,no,yes,no,no,yes,no,semi-furnished
7393494,6238,4,2,2,no,yes,yes,no,no,yes,no,furnished
5323553,7215,4,1,1,no,yes,yes,yes,yes,yes,yes,unfurnished
6139244,6537,4,2,3,yes,yes,yes,yes,no,no,yes,semi-furnished
8435713,5933,5,2,2,no,no,no,no,yes,yes,yes,furnished
5524661,8423,3,2,2,yes,yes,no,yes,yes,yes,no,semi-furnished
4480456,8345,4,2,1,no,yes,yes,yes,no,no,no,furnished
2675526,2853,3,2,1,yes,no,yes,yes,yes,yes,no,unfurnished
5272503,8717,3,2,1,no,yes,yes,no,no,yes,no,unfurnished
2491510,3155,2,2,1,yes,no,yes,yes,no,no,no,unfurnished
7499260,7490,4,2,2,yes,no,no,yes,no,no,yes,unfurnished
2988290,3189,2,1,2,no,yes,yes,no,yes,no,no,furnished
4299436,7993,3,2,1,yes,yes,no,yes,no,yes,no,unfurnished
3205913,3117,3,2,2,no,yes,no,no,no,no,no,semi-furnished
4271898,7142,3,2,3,yes,yes,yes,no,yes,no,no,furnished
6650127,6002,3,2,1,yes,yes,no,no,no,no,yes,unfurnished
4156721,5304,4,2,3,no,yes,no,no,no,yes,no,furnished
3935375,3912,3,1,2,no,no,no,no,no,yes,no,unfurnished
6545665,4199,3,1,2,yes,yes,yes,yes,no,yes,no,unfurnished
7366409,5198,4,2,5,no,yes,no,yes,yes,yes,no,semi-furnished
4149323,3856,3,1,1,no,yes,no,yes,yes,no,yes,unfurnished
4659042,4671,4,3,2,no,no,yes,no,yes,yes,no,unfurnished
3719582,5850,3,2,1,no,yes,no,yes,yes,no,no,semi-furnished
7782670,6201,4,2,4,no,yes,yes,yes,no,yes,no,unfurnished
7394051,11753,5,1,2,yes,yes,no,no,no,yes,yes,semi-furnished
2567933,4474,4,1,2,yes,yes,yes,yes,no,no,no,furnished
8178034,7282,4,3,4,yes,yes,yes,yes,no,yes,no,unfurnished
2418320,2774,3,2,2,no,no,yes,no,no,yes,no,unfurnished
4696230,5808,3,2,2,yes,no,no,yes,no,yes,no,semi-furnished
6439146,7168,2,2,2,yes,yes,no,yes,no,yes,yes,furnished
3558279,4010,4,2,3,no,yes,yes,no,yes,no,no,unfurnished
4109928,3486,5,1,4,no,yes,yes,yes,no,no,no,furnished
2376274,4089,3,2,1,no,no,no,no,yes,no,no,unfurnished
4885218,8418,5,1,4,no,no,yes,no,yes,no,no,semi-furnished
7577050,6016,3,2,4,yes,yes,no,no,no,no,no,unfurnished
3249119,3208,3,2,3,yes,no,yes,yes,yes,no,no,semi-furnished
6076344,8328,3,1,2,yes,no,yes,no,no,no,yes,semi-furnished
3868156,4938,4,2,3,no,no,no,no,yes,no,no,furnished
3239138,3842,2,2,1,no,no,no,no,no,no,no,unfurnished
8715325,7439,4,2,1,no,no,no,no,no,yes,no,unfurnished
4184501,3955,3,2,2,no,yes,no,no,yes,yes,no,semi-furnished
3658579,3342,2,1,2,yes,yes,no,yes,yes,yes,no,semi-furnished
4588583,3948,2,2,3,no,yes,yes,yes,yes,yes,yes,furnished
7844484,6640,4,3,5,no,no,yes,no,yes,yes,yes,furnished
3528947,3569,2,1,2,yes,yes,no,yes,no,no,yes,unfurnished
3173184,5115,3,1,1,no,no,yes,yes,yes,yes,no,unfurnished
3286050,4583,3,1,3,yes,no,yes,no,yes,yes,no,semi-furnished
7337610,9146,4,3,4,no,no,no,no,yes,no,yes,furnished
6031267,7524,5,2,2,no,no,no,no,no,yes,no,unfurnished
4229339,7474,3,1,1,yes,yes,no,yes,yes,no,no,unfurnished
4599381,10183,3,2,2,yes,yes,yes,no,yes,no,no,unfurnished
2128473,3565,3,1,1,no,yes,yes,yes,yes,yes,no,semi-furnished
4448286,4341,4,1,2,no,no,yes,yes,yes,yes,no,semi-furnished
5076533,8237,3,2,2,yes,yes,yes,no,no,no,no,furnished
3454908,3448,2,2,2,yes,no,no,no,yes,yes,no,furnished
3082312,3430,3,2,1,yes,no,yes,yes,no,yes,no,furnished
4328362,2548,3,2,2,no,no,no,yes,no,yes,no,semi-furnished
4958595,5135,3,1,3,no,yes,no,yes,no,no,no,unfurnished
3985521,5692,5,2,2,yes,yes,yes,yes,yes,no,no,semi-furnished
6987104,9163,4,3,3,yes,no,no,no,yes,yes,no,unfurnished
4421518,4187,4,2,2,yes,no,no,yes,no,yes,no,unfurnished
3511644,4717,5,2,2,no,no,no,yes,no,yes,no,semi-furnished
3949325,4298,3,1,1,no,yes,yes,yes,no,yes,no,unfurnished
